Symbol,HGNC_ID,URL
ITPRID1,27363,https://identifiers.org/hgnc:27363
ITPRID2,11319,https://identifiers.org/hgnc:11319
ITPRIP,29370,https://identifiers.org/hgnc:29370
ITPRIPL1,29371,https://identifiers.org/hgnc:29371
ITPRIPL2,27257,https://identifiers.org/hgnc:27257
ITSN1,6183,https://identifiers.org/hgnc:6183
ITSN2,6184,https://identifiers.org/hgnc:6184
IVD,6186,https://identifiers.org/hgnc:6186
IVL,6187,https://identifiers.org/hgnc:6187
IVNS1ABP,16951,https://identifiers.org/hgnc:16951
IWS1,25467,https://identifiers.org/hgnc:25467
IYD,21071,https://identifiers.org/hgnc:21071
IZUMO1,28539,https://identifiers.org/hgnc:28539
IZUMO1R,32565,https://identifiers.org/hgnc:32565
IZUMO2,28518,https://identifiers.org/hgnc:28518
IZUMO3,31421,https://identifiers.org/hgnc:31421
IZUMO4,26950,https://identifiers.org/hgnc:26950
JADE1,30027,https://identifiers.org/hgnc:30027
JADE2,22984,https://identifiers.org/hgnc:22984
JADE3,22982,https://identifiers.org/hgnc:22982
JAG1,6188,https://identifiers.org/hgnc:6188
JAG2,6189,https://identifiers.org/hgnc:6189
JAGN1,26926,https://identifiers.org/hgnc:26926
JAK1,6190,https://identifiers.org/hgnc:6190
JAK2,6192,https://identifiers.org/hgnc:6192
JAK3,6193,https://identifiers.org/hgnc:6193
JAKMIP1,26460,https://identifiers.org/hgnc:26460
JAKMIP2,29067,https://identifiers.org/hgnc:29067
JAKMIP3,23523,https://identifiers.org/hgnc:23523
JAM2,14686,https://identifiers.org/hgnc:14686
JAM3,15532,https://identifiers.org/hgnc:15532
JAML,19084,https://identifiers.org/hgnc:19084
JARID2,6196,https://identifiers.org/hgnc:6196
JAZF1,28917,https://identifiers.org/hgnc:28917
JCAD,29283,https://identifiers.org/hgnc:29283
JCHAIN,5713,https://identifiers.org/hgnc:5713
JDP2,17546,https://identifiers.org/hgnc:17546
JHY,26288,https://identifiers.org/hgnc:26288
JKAMP,20184,https://identifiers.org/hgnc:20184
JMJD1C,12313,https://identifiers.org/hgnc:12313
JMJD4,25724,https://identifiers.org/hgnc:25724
JMJD6,19355,https://identifiers.org/hgnc:19355
JMJD7,34397,https://identifiers.org/hgnc:34397
JMJD7-PLA2G4B,34449,https://identifiers.org/hgnc:34449
JMJD8,14148,https://identifiers.org/hgnc:14148
JMY,28916,https://identifiers.org/hgnc:28916
JOSD1,28953,https://identifiers.org/hgnc:28953
JOSD2,28853,https://identifiers.org/hgnc:28853
JPH1,14201,https://identifiers.org/hgnc:14201
JPH2,14202,https://identifiers.org/hgnc:14202
JPH3,14203,https://identifiers.org/hgnc:14203
JPH4,20156,https://identifiers.org/hgnc:20156
JPT1,14569,https://identifiers.org/hgnc:14569
JPT2,14137,https://identifiers.org/hgnc:14137
JPX,37191,https://identifiers.org/hgnc:37191
JRK,6199,https://identifiers.org/hgnc:6199
JRKL,6200,https://identifiers.org/hgnc:6200
JSRP1,24963,https://identifiers.org/hgnc:24963
JTB,6201,https://identifiers.org/hgnc:6201
JUN,6204,https://identifiers.org/hgnc:6204
JUN-DT,49450,https://identifiers.org/hgnc:49450
JUNB,6205,https://identifiers.org/hgnc:6205
JUND,6206,https://identifiers.org/hgnc:6206
JUP,6207,https://identifiers.org/hgnc:6207
KAAG1,21031,https://identifiers.org/hgnc:21031
KALRN,4814,https://identifiers.org/hgnc:4814
KANK1,19309,https://identifiers.org/hgnc:19309
KANK2,29300,https://identifiers.org/hgnc:29300
KANK3,24796,https://identifiers.org/hgnc:24796
KANK4,27263,https://identifiers.org/hgnc:27263
KANSL1,24565,https://identifiers.org/hgnc:24565
KANSL1L,26310,https://identifiers.org/hgnc:26310
KANSL2,26024,https://identifiers.org/hgnc:26024
KANSL3,25473,https://identifiers.org/hgnc:25473
KANTR,49510,https://identifiers.org/hgnc:49510
KARS1,6215,https://identifiers.org/hgnc:6215
KARS1P1,39207,https://identifiers.org/hgnc:39207
KASH5,26520,https://identifiers.org/hgnc:26520
KAT14,15904,https://identifiers.org/hgnc:15904
KAT2A,4201,https://identifiers.org/hgnc:4201
KAT2B,8638,https://identifiers.org/hgnc:8638
KAT5,5275,https://identifiers.org/hgnc:5275
KAT6A,13013,https://identifiers.org/hgnc:13013
KAT6B,17582,https://identifiers.org/hgnc:17582
KAT7,17016,https://identifiers.org/hgnc:17016
KAT8,17933,https://identifiers.org/hgnc:17933
KATNA1,6216,https://identifiers.org/hgnc:6216
KATNAL1,28361,https://identifiers.org/hgnc:28361
KATNAL2,25387,https://identifiers.org/hgnc:25387
KATNB1,6217,https://identifiers.org/hgnc:6217
KATNBL1,26199,https://identifiers.org/hgnc:26199
KATNIP,29068,https://identifiers.org/hgnc:29068
KAZALD1,25460,https://identifiers.org/hgnc:25460
KAZN,29173,https://identifiers.org/hgnc:29173
KBTBD11,29104,https://identifiers.org/hgnc:29104
KBTBD11-OT1,49147,https://identifiers.org/hgnc:49147
KBTBD12,25731,https://identifiers.org/hgnc:25731
KBTBD13,37227,https://identifiers.org/hgnc:37227
KBTBD2,21751,https://identifiers.org/hgnc:21751
KBTBD3,22934,https://identifiers.org/hgnc:22934
KBTBD4,23761,https://identifiers.org/hgnc:23761
KBTBD6,25340,https://identifiers.org/hgnc:25340
KBTBD7,25266,https://identifiers.org/hgnc:25266
KBTBD8,30691,https://identifiers.org/hgnc:30691
KCMF1,20589,https://identifiers.org/hgnc:20589
KCNA1,6218,https://identifiers.org/hgnc:6218
KCNA10,6219,https://identifiers.org/hgnc:6219
KCNA2,6220,https://identifiers.org/hgnc:6220
KCNA3,6221,https://identifiers.org/hgnc:6221
KCNA4,6222,https://identifiers.org/hgnc:6222
KCNA5,6224,https://identifiers.org/hgnc:6224
KCNA6,6225,https://identifiers.org/hgnc:6225
KCNA7,6226,https://identifiers.org/hgnc:6226
KCNAB1,6228,https://identifiers.org/hgnc:6228
KCNAB2,6229,https://identifiers.org/hgnc:6229
KCNAB3,6230,https://identifiers.org/hgnc:6230
KCNB1,6231,https://identifiers.org/hgnc:6231
KCNB2,6232,https://identifiers.org/hgnc:6232
KCNC1,6233,https://identifiers.org/hgnc:6233
KCNC2,6234,https://identifiers.org/hgnc:6234
KCNC3,6235,https://identifiers.org/hgnc:6235
KCNC4,6236,https://identifiers.org/hgnc:6236
KCND1,6237,https://identifiers.org/hgnc:6237
KCND2,6238,https://identifiers.org/hgnc:6238
KCND3,6239,https://identifiers.org/hgnc:6239
KCNE1,6240,https://identifiers.org/hgnc:6240
KCNE2,6242,https://identifiers.org/hgnc:6242
KCNE3,6243,https://identifiers.org/hgnc:6243
KCNE4,6244,https://identifiers.org/hgnc:6244
KCNE5,6241,https://identifiers.org/hgnc:6241
KCNF1,6246,https://identifiers.org/hgnc:6246
KCNG1,6248,https://identifiers.org/hgnc:6248
KCNG2,6249,https://identifiers.org/hgnc:6249
KCNG3,18306,https://identifiers.org/hgnc:18306
KCNG4,19697,https://identifiers.org/hgnc:19697
KCNH1,6250,https://identifiers.org/hgnc:6250
KCNH2,6251,https://identifiers.org/hgnc:6251
KCNH3,6252,https://identifiers.org/hgnc:6252
KCNH4,6253,https://identifiers.org/hgnc:6253
KCNH5,6254,https://identifiers.org/hgnc:6254
KCNH6,18862,https://identifiers.org/hgnc:18862
KCNH7,18863,https://identifiers.org/hgnc:18863
KCNH8,18864,https://identifiers.org/hgnc:18864
KCNIP1,15521,https://identifiers.org/hgnc:15521
KCNIP2,15522,https://identifiers.org/hgnc:15522
KCNIP3,15523,https://identifiers.org/hgnc:15523
KCNIP4,30083,https://identifiers.org/hgnc:30083
KCNJ1,6255,https://identifiers.org/hgnc:6255
KCNJ10,6256,https://identifiers.org/hgnc:6256
KCNJ11,6257,https://identifiers.org/hgnc:6257
KCNJ12,6258,https://identifiers.org/hgnc:6258
KCNJ13,6259,https://identifiers.org/hgnc:6259
KCNJ14,6260,https://identifiers.org/hgnc:6260
KCNJ15,6261,https://identifiers.org/hgnc:6261
KCNJ16,6262,https://identifiers.org/hgnc:6262
KCNJ18,39080,https://identifiers.org/hgnc:39080
KCNJ2,6263,https://identifiers.org/hgnc:6263
KCNJ3,6264,https://identifiers.org/hgnc:6264
KCNJ4,6265,https://identifiers.org/hgnc:6265
KCNJ5,6266,https://identifiers.org/hgnc:6266
KCNJ5-AS1,28584,https://identifiers.org/hgnc:28584
KCNJ6,6267,https://identifiers.org/hgnc:6267
KCNJ8,6269,https://identifiers.org/hgnc:6269
KCNJ9,6270,https://identifiers.org/hgnc:6270
KCNK1,6272,https://identifiers.org/hgnc:6272
KCNK10,6273,https://identifiers.org/hgnc:6273
KCNK12,6274,https://identifiers.org/hgnc:6274
KCNK13,6275,https://identifiers.org/hgnc:6275
KCNK15,13814,https://identifiers.org/hgnc:13814
KCNK16,14464,https://identifiers.org/hgnc:14464
KCNK17,14465,https://identifiers.org/hgnc:14465
KCNK18,19439,https://identifiers.org/hgnc:19439
KCNK2,6277,https://identifiers.org/hgnc:6277
KCNK3,6278,https://identifiers.org/hgnc:6278
KCNK4,6279,https://identifiers.org/hgnc:6279
KCNK5,6280,https://identifiers.org/hgnc:6280
KCNK6,6281,https://identifiers.org/hgnc:6281
KCNK7,6282,https://identifiers.org/hgnc:6282
KCNK9,6283,https://identifiers.org/hgnc:6283
KCNMA1,6284,https://identifiers.org/hgnc:6284
KCNMB1,6285,https://identifiers.org/hgnc:6285
KCNMB2,6286,https://identifiers.org/hgnc:6286
KCNMB3,6287,https://identifiers.org/hgnc:6287
KCNMB4,6289,https://identifiers.org/hgnc:6289
KCNN1,6290,https://identifiers.org/hgnc:6290
KCNN2,6291,https://identifiers.org/hgnc:6291
KCNN3,6292,https://identifiers.org/hgnc:6292
KCNN4,6293,https://identifiers.org/hgnc:6293
KCNQ1,6294,https://identifiers.org/hgnc:6294
KCNQ1OT1,6295,https://identifiers.org/hgnc:6295
KCNQ2,6296,https://identifiers.org/hgnc:6296
KCNQ3,6297,https://identifiers.org/hgnc:6297
KCNQ4,6298,https://identifiers.org/hgnc:6298
KCNQ5,6299,https://identifiers.org/hgnc:6299
KCNRG,18893,https://identifiers.org/hgnc:18893
KCNS1,6300,https://identifiers.org/hgnc:6300
KCNS2,6301,https://identifiers.org/hgnc:6301
KCNS3,6302,https://identifiers.org/hgnc:6302
KCNT1,18865,https://identifiers.org/hgnc:18865
KCNT2,18866,https://identifiers.org/hgnc:18866
KCNU1,18867,https://identifiers.org/hgnc:18867
KCNV1,18861,https://identifiers.org/hgnc:18861
KCNV2,19698,https://identifiers.org/hgnc:19698
KCP,17585,https://identifiers.org/hgnc:17585
KCTD1,18249,https://identifiers.org/hgnc:18249
KCTD10,23236,https://identifiers.org/hgnc:23236
KCTD11,21302,https://identifiers.org/hgnc:21302
KCTD12,14678,https://identifiers.org/hgnc:14678
KCTD13,22234,https://identifiers.org/hgnc:22234
KCTD14,23295,https://identifiers.org/hgnc:23295
KCTD15,23297,https://identifiers.org/hgnc:23297
KCTD16,29244,https://identifiers.org/hgnc:29244
KCTD17,25705,https://identifiers.org/hgnc:25705
KCTD18,26446,https://identifiers.org/hgnc:26446
KCTD19,24753,https://identifiers.org/hgnc:24753
KCTD2,21294,https://identifiers.org/hgnc:21294
KCTD20,21052,https://identifiers.org/hgnc:21052
KCTD21,27452,https://identifiers.org/hgnc:27452
KCTD3,21305,https://identifiers.org/hgnc:21305
KCTD4,23227,https://identifiers.org/hgnc:23227
KCTD5,21423,https://identifiers.org/hgnc:21423
KCTD6,22235,https://identifiers.org/hgnc:22235
KCTD7,21957,https://identifiers.org/hgnc:21957
KCTD8,22394,https://identifiers.org/hgnc:22394
KCTD9,22401,https://identifiers.org/hgnc:22401
KDELR1,6304,https://identifiers.org/hgnc:6304
KDELR2,6305,https://identifiers.org/hgnc:6305
KDELR3,6306,https://identifiers.org/hgnc:6306
KDF1,26624,https://identifiers.org/hgnc:26624
KDM1A,29079,https://identifiers.org/hgnc:29079
KDM1B,21577,https://identifiers.org/hgnc:21577
KDM2A,13606,https://identifiers.org/hgnc:13606
KDM2B,13610,https://identifiers.org/hgnc:13610
KDM3A,20815,https://identifiers.org/hgnc:20815
KDM3B,1337,https://identifiers.org/hgnc:1337
KDM4A,22978,https://identifiers.org/hgnc:22978
KDM4B,29136,https://identifiers.org/hgnc:29136
KDM4C,17071,https://identifiers.org/hgnc:17071
KDM4D,25498,https://identifiers.org/hgnc:25498
KDM4E,37098,https://identifiers.org/hgnc:37098
KDM4F,52413,https://identifiers.org/hgnc:52413
KDM5A,9886,https://identifiers.org/hgnc:9886
KDM5B,18039,https://identifiers.org/hgnc:18039
KDM5C,11114,https://identifiers.org/hgnc:11114
KDM5D,11115,https://identifiers.org/hgnc:11115
KDM6A,12637,https://identifiers.org/hgnc:12637
KDM6B,29012,https://identifiers.org/hgnc:29012
KDM7A,22224,https://identifiers.org/hgnc:22224
KDM8,25840,https://identifiers.org/hgnc:25840
KDR,6307,https://identifiers.org/hgnc:6307
KDSR,4021,https://identifiers.org/hgnc:4021
KEAP1,23177,https://identifiers.org/hgnc:23177
KEL,6308,https://identifiers.org/hgnc:6308
KERA,6309,https://identifiers.org/hgnc:6309
KGD4,16631,https://identifiers.org/hgnc:16631
KHDC1,21366,https://identifiers.org/hgnc:21366
KHDC1L,37274,https://identifiers.org/hgnc:37274
KHDC3L,33699,https://identifiers.org/hgnc:33699
KHDC4,29145,https://identifiers.org/hgnc:29145
KHDRBS1,18116,https://identifiers.org/hgnc:18116
KHDRBS2,18114,https://identifiers.org/hgnc:18114
KHDRBS3,18117,https://identifiers.org/hgnc:18117
KHK,6315,https://identifiers.org/hgnc:6315
KHNYN,20166,https://identifiers.org/hgnc:20166
KHSRP,6316,https://identifiers.org/hgnc:6316
KIAA0040,28950,https://identifiers.org/hgnc:28950
KIAA0232,28992,https://identifiers.org/hgnc:28992
KIAA0319,21580,https://identifiers.org/hgnc:21580
KIAA0319L,30071,https://identifiers.org/hgnc:30071
KIAA0408,21636,https://identifiers.org/hgnc:21636
KIAA0513,29058,https://identifiers.org/hgnc:29058
KIAA0586,19960,https://identifiers.org/hgnc:19960
KIAA0753,29110,https://identifiers.org/hgnc:29110
KIAA0825,28532,https://identifiers.org/hgnc:28532
KIAA0930,1314,https://identifiers.org/hgnc:1314
KIAA1143,29198,https://identifiers.org/hgnc:29198
KIAA1191,29209,https://identifiers.org/hgnc:29209
KIAA1210,29218,https://identifiers.org/hgnc:29218
KIAA1217,25428,https://identifiers.org/hgnc:25428
KIAA1328,29248,https://identifiers.org/hgnc:29248
KIAA1549,22219,https://identifiers.org/hgnc:22219
KIAA1549L,24836,https://identifiers.org/hgnc:24836
KIAA1586,21360,https://identifiers.org/hgnc:21360
KIAA1614,29327,https://identifiers.org/hgnc:29327
KIAA1671,29345,https://identifiers.org/hgnc:29345
KIAA1755,29372,https://identifiers.org/hgnc:29372
KIAA1958,23427,https://identifiers.org/hgnc:23427
KIAA2012,51250,https://identifiers.org/hgnc:51250
KIAA2013,28513,https://identifiers.org/hgnc:28513
KICS2,26517,https://identifiers.org/hgnc:26517
KIDINS220,29508,https://identifiers.org/hgnc:29508
KIF11,6388,https://identifiers.org/hgnc:6388
KIF12,21495,https://identifiers.org/hgnc:21495
KIF13A,14566,https://identifiers.org/hgnc:14566
KIF13B,14405,https://identifiers.org/hgnc:14405
KIF14,19181,https://identifiers.org/hgnc:19181
KIF15,17273,https://identifiers.org/hgnc:17273
KIF16B,15869,https://identifiers.org/hgnc:15869
KIF17,19167,https://identifiers.org/hgnc:19167
KIF18A,29441,https://identifiers.org/hgnc:29441
KIF18B,27102,https://identifiers.org/hgnc:27102
KIF19,26735,https://identifiers.org/hgnc:26735
KIF1A,888,https://identifiers.org/hgnc:888
KIF1B,16636,https://identifiers.org/hgnc:16636
KIF1C,6317,https://identifiers.org/hgnc:6317
KIF20A,9787,https://identifiers.org/hgnc:9787
KIF20B,7212,https://identifiers.org/hgnc:7212
KIF21A,19349,https://identifiers.org/hgnc:19349
KIF21B,29442,https://identifiers.org/hgnc:29442
KIF22,6391,https://identifiers.org/hgnc:6391
KIF23,6392,https://identifiers.org/hgnc:6392
KIF24,19916,https://identifiers.org/hgnc:19916
KIF25,6390,https://identifiers.org/hgnc:6390
KIF26A,20226,https://identifiers.org/hgnc:20226
KIF26B,25484,https://identifiers.org/hgnc:25484
KIF27,18632,https://identifiers.org/hgnc:18632
KIF2A,6318,https://identifiers.org/hgnc:6318
KIF2B,29443,https://identifiers.org/hgnc:29443
KIF2C,6393,https://identifiers.org/hgnc:6393
KIF3A,6319,https://identifiers.org/hgnc:6319
KIF3B,6320,https://identifiers.org/hgnc:6320
KIF3C,6321,https://identifiers.org/hgnc:6321
KIF4A,13339,https://identifiers.org/hgnc:13339
KIF4B,6322,https://identifiers.org/hgnc:6322
KIF5A,6323,https://identifiers.org/hgnc:6323
KIF5B,6324,https://identifiers.org/hgnc:6324
KIF5C,6325,https://identifiers.org/hgnc:6325
KIF6,21202,https://identifiers.org/hgnc:21202
KIF7,30497,https://identifiers.org/hgnc:30497
KIF9,16666,https://identifiers.org/hgnc:16666
KIFAP3,17060,https://identifiers.org/hgnc:17060
KIFBP,23419,https://identifiers.org/hgnc:23419
KIFC1,6389,https://identifiers.org/hgnc:6389
KIFC2,29530,https://identifiers.org/hgnc:29530
KIFC3,6326,https://identifiers.org/hgnc:6326
KIN,6327,https://identifiers.org/hgnc:6327
KIR2DL1,6329,https://identifiers.org/hgnc:6329
KIR2DL2,6330,https://identifiers.org/hgnc:6330
KIR2DL3,6331,https://identifiers.org/hgnc:6331
KIR2DL4,6332,https://identifiers.org/hgnc:6332
KIR2DL5A,16345,https://identifiers.org/hgnc:16345
KIR2DS1,6333,https://identifiers.org/hgnc:6333
KIR2DS2,6334,https://identifiers.org/hgnc:6334
KIR2DS3,6335,https://identifiers.org/hgnc:6335
KIR2DS4,6336,https://identifiers.org/hgnc:6336
KIR2DS5,6337,https://identifiers.org/hgnc:6337
KIR3DL1,6338,https://identifiers.org/hgnc:6338
KIR3DL2,6339,https://identifiers.org/hgnc:6339
KIR3DL3,16312,https://identifiers.org/hgnc:16312
KIR3DS1,6340,https://identifiers.org/hgnc:6340
KIR3DX1,25043,https://identifiers.org/hgnc:25043
KIRREL1,15734,https://identifiers.org/hgnc:15734
KIRREL2,18816,https://identifiers.org/hgnc:18816
KIRREL3,23204,https://identifiers.org/hgnc:23204
KISS1,6341,https://identifiers.org/hgnc:6341
KISS1R,4510,https://identifiers.org/hgnc:4510
KIT,6342,https://identifiers.org/hgnc:6342
KITLG,6343,https://identifiers.org/hgnc:6343
KIZ,15865,https://identifiers.org/hgnc:15865
KL,6344,https://identifiers.org/hgnc:6344
KLB,15527,https://identifiers.org/hgnc:15527
KLC1,6387,https://identifiers.org/hgnc:6387
KLC2,20716,https://identifiers.org/hgnc:20716
KLC3,20717,https://identifiers.org/hgnc:20717
KLC4,21624,https://identifiers.org/hgnc:21624
KLF1,6345,https://identifiers.org/hgnc:6345
KLF10,11810,https://identifiers.org/hgnc:11810
KLF11,11811,https://identifiers.org/hgnc:11811
KLF12,6346,https://identifiers.org/hgnc:6346
KLF13,13672,https://identifiers.org/hgnc:13672
KLF14,23025,https://identifiers.org/hgnc:23025
KLF15,14536,https://identifiers.org/hgnc:14536
KLF16,16857,https://identifiers.org/hgnc:16857
KLF17,18830,https://identifiers.org/hgnc:18830
KLF2,6347,https://identifiers.org/hgnc:6347
KLF3,16516,https://identifiers.org/hgnc:16516
KLF4,6348,https://identifiers.org/hgnc:6348
KLF5,6349,https://identifiers.org/hgnc:6349
KLF6,2235,https://identifiers.org/hgnc:2235
KLF7,6350,https://identifiers.org/hgnc:6350
KLF8,6351,https://identifiers.org/hgnc:6351
KLF9,1123,https://identifiers.org/hgnc:1123
KLHDC1,19836,https://identifiers.org/hgnc:19836
KLHDC10,22194,https://identifiers.org/hgnc:22194
KLHDC2,20231,https://identifiers.org/hgnc:20231
KLHDC3,20704,https://identifiers.org/hgnc:20704
KLHDC4,25272,https://identifiers.org/hgnc:25272
KLHDC7A,26791,https://identifiers.org/hgnc:26791
KLHDC7B,25145,https://identifiers.org/hgnc:25145
KLHDC8A,25573,https://identifiers.org/hgnc:25573
KLHDC8B,28557,https://identifiers.org/hgnc:28557
KLHDC9,28489,https://identifiers.org/hgnc:28489
KLHL1,6352,https://identifiers.org/hgnc:6352
KLHL10,18829,https://identifiers.org/hgnc:18829
KLHL11,19008,https://identifiers.org/hgnc:19008
KLHL12,19360,https://identifiers.org/hgnc:19360
KLHL13,22931,https://identifiers.org/hgnc:22931
KLHL14,29266,https://identifiers.org/hgnc:29266
KLHL15,29347,https://identifiers.org/hgnc:29347
KLHL17,24023,https://identifiers.org/hgnc:24023
KLHL18,29120,https://identifiers.org/hgnc:29120
KLHL2,6353,https://identifiers.org/hgnc:6353
KLHL20,25056,https://identifiers.org/hgnc:25056
KLHL21,29041,https://identifiers.org/hgnc:29041
KLHL22,25888,https://identifiers.org/hgnc:25888
KLHL23,27506,https://identifiers.org/hgnc:27506
KLHL24,25947,https://identifiers.org/hgnc:25947
KLHL25,25732,https://identifiers.org/hgnc:25732
KLHL26,25623,https://identifiers.org/hgnc:25623
KLHL28,19741,https://identifiers.org/hgnc:19741
KLHL29,29404,https://identifiers.org/hgnc:29404
KLHL3,6354,https://identifiers.org/hgnc:6354
KLHL30,24770,https://identifiers.org/hgnc:24770
KLHL31,21353,https://identifiers.org/hgnc:21353
KLHL32,21221,https://identifiers.org/hgnc:21221
KLHL33,31952,https://identifiers.org/hgnc:31952
KLHL34,26634,https://identifiers.org/hgnc:26634
KLHL35,26597,https://identifiers.org/hgnc:26597
KLHL36,17844,https://identifiers.org/hgnc:17844
KLHL38,34435,https://identifiers.org/hgnc:34435
KLHL4,6355,https://identifiers.org/hgnc:6355
KLHL40,30372,https://identifiers.org/hgnc:30372
KLHL41,16905,https://identifiers.org/hgnc:16905
KLHL42,29252,https://identifiers.org/hgnc:29252
KLHL5,6356,https://identifiers.org/hgnc:6356
KLHL6,18653,https://identifiers.org/hgnc:18653
KLHL7,15646,https://identifiers.org/hgnc:15646
KLHL8,18644,https://identifiers.org/hgnc:18644
KLHL9,18732,https://identifiers.org/hgnc:18732
KLK1,6357,https://identifiers.org/hgnc:6357
KLK10,6358,https://identifiers.org/hgnc:6358
KLK11,6359,https://identifiers.org/hgnc:6359
KLK12,6360,https://identifiers.org/hgnc:6360
KLK13,6361,https://identifiers.org/hgnc:6361
KLK14,6362,https://identifiers.org/hgnc:6362
KLK15,20453,https://identifiers.org/hgnc:20453
KLK2,6363,https://identifiers.org/hgnc:6363
KLK3,6364,https://identifiers.org/hgnc:6364
KLK4,6365,https://identifiers.org/hgnc:6365
KLK5,6366,https://identifiers.org/hgnc:6366
KLK6,6367,https://identifiers.org/hgnc:6367
KLK7,6368,https://identifiers.org/hgnc:6368
KLK8,6369,https://identifiers.org/hgnc:6369
KLK9,6370,https://identifiers.org/hgnc:6370
KLKB1,6371,https://identifiers.org/hgnc:6371
KLLN,37212,https://identifiers.org/hgnc:37212
KLRB1,6373,https://identifiers.org/hgnc:6373
KLRC1,6374,https://identifiers.org/hgnc:6374
KLRC2,6375,https://identifiers.org/hgnc:6375
KLRC3,6376,https://identifiers.org/hgnc:6376
KLRC4,6377,https://identifiers.org/hgnc:6377
KLRD1,6378,https://identifiers.org/hgnc:6378
KLRF1,13342,https://identifiers.org/hgnc:13342
KLRF2,37646,https://identifiers.org/hgnc:37646
KLRG1,6380,https://identifiers.org/hgnc:6380
KLRG2,24778,https://identifiers.org/hgnc:24778
KLRK1,18788,https://identifiers.org/hgnc:18788
KMO,6381,https://identifiers.org/hgnc:6381
KMT2A,7132,https://identifiers.org/hgnc:7132
KMT2B,15840,https://identifiers.org/hgnc:15840
KMT2C,13726,https://identifiers.org/hgnc:13726
KMT2D,7133,https://identifiers.org/hgnc:7133
KMT2E,18541,https://identifiers.org/hgnc:18541
KMT5A,29489,https://identifiers.org/hgnc:29489
KMT5B,24283,https://identifiers.org/hgnc:24283
KMT5C,28405,https://identifiers.org/hgnc:28405
KNCN,26488,https://identifiers.org/hgnc:26488
KNDC1,29374,https://identifiers.org/hgnc:29374
KNG1,6383,https://identifiers.org/hgnc:6383
KNL1,24054,https://identifiers.org/hgnc:24054
KNOP1,34404,https://identifiers.org/hgnc:34404
KNOP1P3,48921,https://identifiers.org/hgnc:48921
KNSTRN,30767,https://identifiers.org/hgnc:30767
KNTC1,17255,https://identifiers.org/hgnc:17255
KPLCE,29468,https://identifiers.org/hgnc:29468
KPNA1,6394,https://identifiers.org/hgnc:6394
KPNA2,6395,https://identifiers.org/hgnc:6395
KPNA3,6396,https://identifiers.org/hgnc:6396
KPNA4,6397,https://identifiers.org/hgnc:6397
KPNA5,6398,https://identifiers.org/hgnc:6398
KPNA6,6399,https://identifiers.org/hgnc:6399
KPNA7,21839,https://identifiers.org/hgnc:21839
KPNB1,6400,https://identifiers.org/hgnc:6400
KPRP,31823,https://identifiers.org/hgnc:31823
KPTN,6404,https://identifiers.org/hgnc:6404
KRAS,6407,https://identifiers.org/hgnc:6407
KRBA1,22228,https://identifiers.org/hgnc:22228
KRBA2,26989,https://identifiers.org/hgnc:26989
KRBOX1,38708,https://identifiers.org/hgnc:38708
KRBOX4,26007,https://identifiers.org/hgnc:26007
KRBOX5,26987,https://identifiers.org/hgnc:26987
KRCC1,28039,https://identifiers.org/hgnc:28039
KREMEN1,17550,https://identifiers.org/hgnc:17550
KREMEN2,18797,https://identifiers.org/hgnc:18797
KRI1,25769,https://identifiers.org/hgnc:25769
KRIT1,1573,https://identifiers.org/hgnc:1573
KRR1,5176,https://identifiers.org/hgnc:5176
KRT1,6412,https://identifiers.org/hgnc:6412
KRT10,6413,https://identifiers.org/hgnc:6413
KRT10-AS1,28305,https://identifiers.org/hgnc:28305
KRT12,6414,https://identifiers.org/hgnc:6414
KRT13,6415,https://identifiers.org/hgnc:6415
KRT14,6416,https://identifiers.org/hgnc:6416
KRT15,6421,https://identifiers.org/hgnc:6421
KRT16,6423,https://identifiers.org/hgnc:6423
KRT17,6427,https://identifiers.org/hgnc:6427
KRT17P2,6429,https://identifiers.org/hgnc:6429
KRT18,6430,https://identifiers.org/hgnc:6430
KRT18P23,33392,https://identifiers.org/hgnc:33392
KRT18P28,33397,https://identifiers.org/hgnc:33397
KRT18P3,16540,https://identifiers.org/hgnc:16540
KRT18P35,33404,https://identifiers.org/hgnc:33404
KRT18P59,48886,https://identifiers.org/hgnc:48886
KRT19,6436,https://identifiers.org/hgnc:6436
KRT19P2,33423,https://identifiers.org/hgnc:33423
KRT19P3,33424,https://identifiers.org/hgnc:33424
KRT2,6439,https://identifiers.org/hgnc:6439
KRT20,20412,https://identifiers.org/hgnc:20412
KRT222,28695,https://identifiers.org/hgnc:28695
KRT23,6438,https://identifiers.org/hgnc:6438
KRT24,18527,https://identifiers.org/hgnc:18527
KRT25,30839,https://identifiers.org/hgnc:30839
KRT26,30840,https://identifiers.org/hgnc:30840
KRT27,30841,https://identifiers.org/hgnc:30841
KRT28,30842,https://identifiers.org/hgnc:30842
KRT3,6440,https://identifiers.org/hgnc:6440
KRT31,6448,https://identifiers.org/hgnc:6448
KRT32,6449,https://identifiers.org/hgnc:6449
KRT33A,6450,https://identifiers.org/hgnc:6450
KRT33B,6451,https://identifiers.org/hgnc:6451
KRT34,6452,https://identifiers.org/hgnc:6452
KRT35,6453,https://identifiers.org/hgnc:6453
KRT36,6454,https://identifiers.org/hgnc:6454
KRT37,6455,https://identifiers.org/hgnc:6455
KRT38,6456,https://identifiers.org/hgnc:6456
KRT39,32971,https://identifiers.org/hgnc:32971
KRT4,6441,https://identifiers.org/hgnc:6441
